564
563
555
544,3
545
541,3
534
525,5
505,9
507
508
513
500
502,4
510
515
506,8
492
500
514,5
522,9
525
526
523
521,8
522,5
517,9
515
514
517,9
495,6
490
494
507
519
521
525
517
515,6
515
514
518,5
517,8
514,8
513,9
514,4
520
532,9
533,7
533
525,5
530
540,8
545
560
559
555
553
540,1
550,3
560,6
556,1
559
558,5
559,7
550,4
548,9
558
568
563,5
567,2
566
563,5
542,3
549
541,2
547
555
545
511,9
514
510,9
514
509,8
499
485
474,9
469
472
482,9
493
491
489
488
483,4
485
495,8
496
491
501,5
499,5
497
497
492,7
488
502,5
511,8
516
514,5
512
514
497
475
457,9
460,9
448
427,9
433,6
441,5
450,6
448,2
450,2
454
450
450
445,5
447,9
446,6
450
445,5
447,4
451
444
441,7
443,9
459
455
462,9
468
465,2
464,8
464
467
460,3
464
463,5
466,8
470
461,6
462,9
464
460,7
468
470,1
483,1
480
475
470
484,5
496
496
502
484,4
479
470
465
460,9
471
474
514,9
521
520,8
500,1
515
524
536
540
548,4
559
561,8
562,6
563,6
556
550,1
551,9
560
558
557,5
550,9
546,5
557
559,9
557
558
562,2
562
564,9
566
562,2
570
569
569
568
563,5
566,9
558,8
550
557,2
561,2
558,2
566,5
564,7
563
567
567
584
590
580
585,5
579,8
567,3
566
568
580
597,5
588,5
575
566
569,6
575,5
572,6
564,5
564
576
576
602
600,8
605,7
619
621
618,2
612
608
603
596,6
592
597
607
613,5
605
599
605,4
611
616,2
618,9
625
633,9
638
635
628
617,9
626,7
615
612
613,8
612,1
615
615
613
617
622
643
648
647,1
652,9
651,7
648,5
644
644,9
655,1
661,5
673,5
663,5
658,5
680
675
680,2
680
670,1
675,5
668
660,5
658
645
646
646
646
635,5
622,5
625
632,5
644,5
652
652
645
657
662
677,9
677
661,8
643,1
661,5
678,4
675
687
692,2
700
697
710,9
709
715
722,8
724
728,9
716,9
717,9
713,6
709
709
716,5
723
723,7
720,6
729,9
732
722,1
724,1
729,6
721
726
726
722
725
729,8
731,3
722,5
728
731
732,9
729,9
719,5
740
736,9
739
731,5
733
730
732
735,2
742,9
742
744
748
746
754
747
763,5
774,9
776
757
760,5
753,5
767
763
761
756,5
752,2
745
742
741
739,8
740
726
738
724,5
716,1
716
703,5
707,5
698
695
693
701,5
698,4
708,8
709
707,1
698,2
706
720
728
736,5
733,1
733,4
722,5
723
713
705
692,2
684,5
696,9
696,9
696,7
736
739,5
732
730
733
730
740,4
729
723
725
728
729
736
745
753
753
741
733
731
735
738
724,5
713,5
725
726
721
723
726
710
705
704,5
708,5
710
718
714,9
710
720,1
725
738,9
750
759,8
758
759,9
764,9
772
758,9
773
765
768,5
773
753,5
772,5
788,9
784
787,5
780
785
794,8
799,8
803
798,5
799,5
802
802
802,7
809
807,9
807,9
805,1
810
801
800
815
803
797
806,9
801,5
812
816
805
804
808,8
807
799
829
816,5
815
838,7
837
837
840
818,5
822
820
819
805
815,1
821
807
806
803
791
788
782
764
767
763,2
751
759
768
775,2
760
758,9
749
760
755
778,9
777,9
798
793
769,6
778,5
805
800,9
791
786
790
780
783
769
776
777
785,1
753
746
754
750
752
745
751
744,6
734
746
759,1
750
742
742,5
707
723
718
729,5
723,6
734,5
736,5
747,1
758,5
759,8
758,1
764,1
752
739
737
752
760,5
771,9
757
741,9
760
777,1
774
763
755
742,1
722
728,6
729,9
730
753,9
769
751
712
712
701
703
691
695
704,5
710
713,4
703,7
700
679
705,1
725
699,9
702
741
767
767
750
746
758
775
761,3
756
762
779,8
780
790
769
766,1
750
758
765
757
770,5
763
770
766
764
753
752
750
759
767
770
839,7
855
850
855
862
870
855,8
854
860
876
870,3
878
847,9
844
842,2
850
862,5
864
854
861
865
874,7
852
867,1
863
864,9
854
852,1
875,5
876
891
901,9
892
886
888
893
891
900
885
870
880
886
889,9
899,9
940
940,4
941
934
930
928,1
928
938
944
947
944
945,5
942,9
959
961
957
952,9
947
937
938,5
930
944
936
945
936
944,5
928
915
906,1
911,8
890
878
871
881
879,5
895
885
882,9
884,9
885
893
888
889,7
873,9
884,8
894,9
895
879,2
863
856
849
843
848,1
829,4
824,5
824
819,9
803
809
805,2
812
806,5
808,5
809
808
797,7
805
810
830
825,2
827
818
827
817
809
812,6
805
816
816
815
825
817
822,5
827
818
825
840,1
833
